malsani	m a l s a n i
malsanigi	m a l s a n i ɡ i
malsaniĝi	m a l s a n i d͡ʒ i
malsanulejestrinaĉo	m a l s a n u l e j e s t r i n a t͡ʃ o
malsanulejo	m a l s a n u l e j o
malsanulo	m a l s a n u l o
malsati	m a l s a t i
malsato	m a l s a t o
malsaĝulo	m a l s a d͡ʒ u l o
malsekeco	m a l s e k e t͡s o
malsekega	m a l s e k e ɡ a
malseriozeco	m a l s e r i o z e t͡s o
malsimileco	m a l s i m i l e t͡s o
malsimpligi	m a l s i m p l i ɡ i
malsorĉi	m a l s o r t͡ʃ i
malsovaĝigi	m a l s o v a d͡ʒ i ɡ i
malstreĉiĝi	m a l s t r e t͡ʃ i d͡ʒ i
malsupereco	m a l s u p e r e t͡s o
malsupren	m a l s u p r e n
malsupreniri	m a l s u p r e n i r i
maltrafi	m a l t r a f i
maltrafo	m a l t r a f o
maltrankviliĝi	m a l t r a n k v i l i d͡ʒ i
maltrinki	m a l t r i n k i
maltroigi	m a l t r o i ɡ i
malunueco	m a l u n u e t͡s o
malutopio	m a l u t o p i o
malvarma	m a l v a r m a
malvarmigi	m a l v a r m i ɡ i
malvarmiĝi	m a l v a r m i d͡ʒ i
malvarmsange	m a l v a r m s a n ɡ e
malvarmsangulo	m a l v a r m s a n ɡ u l o
malvarmujo	m a l v a r m u j o
malvarmumi	m a l v a r m u m i
malvasta	m a l v a s t a
malvero	m a l v e r o
malvertebrulo	m a l v e r t e b r u l o
malvirto	m a l v i r t o
malvolvi	m a l v o l v i
malĉasta	m a l t͡ʃ a s t a
malĉastaĵo	m a l t͡ʃ a s t a ʒ o
malĉastejo	m a l t͡ʃ a s t e j o
malĉastistino	m a l t͡ʃ a s t i s t i n o
malĉastisto	m a l t͡ʃ a s t i s t o
malĝentilo	m a l d͡ʒ e n t i l o
malĝojigi	m a l d͡ʒ o j i ɡ i
malŝategi	m a l ʃ a t e ɡ i
malŝlosi	m a l ʃ l o s i
mamo	m a m o
mamudzo	m a m u d z o
mamulo	m a m u l o
mamzono	m a m z o n o
manamo	m a n a m o
manao	m a n a o
manartiko	m a n a r t i k o
manato	m a n a t o
mandareno	m a n d a r e n o
mandarinujo	m a n d a r i n u j o
mandati	m a n d a t i
mandato	m a n d a t o
manekeno	m a n e k e n o
mangano	m a n ɡ a n o
mangostano	m a n ɡ o s t a n o
manhatano	m a n h a t a n o
maniero	m a n i e r o
manifestacio	m a n i f e s t a t͡s i o
manifesto	m a n i f e s t o
maniko	m a n i k o
manio	m a n i o
manipulado	m a n i p u l a d o
manipulo	m a n i p u l o
manitobo	m a n i t o b o
maniulo	m a n i u l o
mankon	m a n k o n
manlaboro	m a n l a b o r o
manozo	m a n o z o
manpremo	m a n p r e m o
manskribaĵo	m a n s k r i b a ʒ o
manto	m a n t o
mantuko	m a n t u k o
manufakturo	m a n u f a k t u r o
manuskripto	m a n u s k r i p t o
manĝaĵo	m a n d͡ʒ a ʒ o
manĝaĵoj	m a n d͡ʒ a ʒ o j
manĝaĵojn	m a n d͡ʒ a ʒ o j n
manĝaĵon	m a n d͡ʒ a ʒ o n
manĝejo	m a n d͡ʒ e j o
manĝeto	m a n d͡ʒ e t o
manĝi	m a n d͡ʒ i
manĝigi	m a n d͡ʒ i ɡ i
manĝo	m a n d͡ʒ o
manĝoĉambro	m a n d͡ʒ o t͡ʃ a m b r o
mapo	m a p o
mara	m a r a
marakeŝo	m a r a k e ʃ o
maranaso	m a r a n a s o
maranemono	m a r a n e m o n o
mararmeo	m a r a r m e o
maratono	m a r a t o n o
marbordo	m a r b o r d o
mardo	m a r d o
marenfluejo	m a r e n f l u e j o
margareto	m a r ɡ a r e t o
marhaveno	m a r h a v e n o
marilando	m a r i l a n d o
marinado	m a r i n a d o
marini	m a r i n i
mario	m a r i o
marioneto	m a r i o n e t o
maristo	m a r i s t o
marko	m a r k o
markolo	m a r k o l o
marmoto	m a r m o t o
marnivelo	m a r n i v e l o
maro	m a r o
maroko	m a r o k o
marrozo	m a r r o z o
marsejlano	m a r s e j l a n o
marsejlo	m a r s e j l o
marso	m a r s o
marstelo	m a r s t e l o
martelfaco	m a r t e l f a t͡s o
martelo	m a r t e l o
martiro	m a r t i r o
marto	m a r t o
marvirineto	m a r v i r i n e t o
marvirino	m a r v i r i n o
marĉandi	m a r t͡ʃ a n d i
marĉo	m a r t͡ʃ o
marŝalo	m a r ʃ a l o
marŝi	m a r ʃ i
marŝo	m a r ʃ o
masaĉuseco	m a s a t͡ʃ u s e t͡s o
masaĝejo	m a s a d͡ʒ e j o
masaĝo	m a s a d͡ʒ o
maskarpono	m a s k a r p o n o
maskuleno	m a s k u l e n o
maso	m a s o
masoĥismo	m a s o x i s m o
masoĥo	m a s o x o
mastrema	m a s t r e m a
mastri	m a s t r i
mastrino	m a s t r i n o
mastriĥto	m a s t r i x t o
mastro	m a s t r o
mastrumi	m a s t r u m i
masturbi	m a s t u r b i
matearbo	m a t e a r b o
matematika	m a t e m a t i k a
matematiko	m a t e m a t i k o
matena	m a t e n a
matene	m a t e n e
mateni	m a t e n i
matenilo	m a t e n i l o
matenlunĉo	m a t e n l u n t͡ʃ o
matenmanĝi	m a t e n m a n d͡ʒ i
mateno	m a t e n o
materio	m a t e r i o
mato	m a t o
matraco	m a t r a t͡s o
matriarkeco	m a t r i a r k e t͡s o
matriarko	m a t r i a r k o
matriarĥa	m a t r i a r x a
matriarĥeco	m a t r i a r x e t͡s o
matro	m a t r o
matrono	m a t r o n o
maturiĝi	m a t u r i d͡ʒ i
matĉo	m a t t͡ʃ o
mava	m a v a
maĉeto	m a t͡ʃ e t o
maĉgumo	m a t͡ʃ ɡ u m o
maĉi	m a t͡ʃ i
maĉismo	m a t͡ʃ i s m o
maŝinoj	m a ʃ i n o j
maŝinon	m a ʃ i n o n
maŝinpafilo	m a ʃ i n p a f i l o
maŭritanio	m a w r i t a n i o
mbabano	m b a b a n o
meandri	m e a n d r i
meandro	m e a n d r o
mebibitoko	m e b i b i t o k o
media	m e d i a
mediano	m e d i a n o
medicino	m e d i t͡s i n o
medie	m e d i e
medikamento	m e d i k a m e n t o
medio	m e d i o
medioprotektado	m e d i o p r o t e k t a d o
meditado	m e d i t a d o
mediteraneo	m e d i t e r a n e o
mediumo	m e d i u m o
medolo	m e d o l o
meduzo	m e d u z o
mefito	m e f i t o
mega	m e ɡ a
megabitoko	m e ɡ a b i t o k o
megalomanio	m e ɡ a l o m a n i o
megalomaniulo	m e ɡ a l o m a n i u l o
megero	m e ɡ e r o
mejtnerio	m e j t n e r i o
mekanika	m e k a n i k a
meksika	m e k s i k a
meksikia	m e k s i k i a
meksikio	m e k s i k i o
meksiko	m e k s i k o
meksikujo	m e k s i k u j o
melanino	m e l a n i n o
melankolia	m e l a n k o l i a
melankolio	m e l a n k o l i o
melanomo	m e l a n o m o
melaso	m e l a s o
meliso	m e l i s o
melkado	m e l k a d o
melko	m e l k o
melo	m e l o
melodia	m e l o d i a
melodio	m e l o d i o
melodramo	m e l o d r a m o
melono	m e l o n o
membiografia	m e m b i o ɡ r a f i a
membiografio	m e m b i o ɡ r a f i o
membrano	m e m b r a n o
membraro	m e m b r a r o
membreco	m e m b r e t͡s o
memfarado	m e m f a r a d o
meminstruito	m e m i n s t r u i t o
memkomprenebla	m e m k o m p r e n e b l a
memofero	m e m o f e r o
memorato	m e m o r a t o
memoraĵo	m e m o r a ʒ o
memorejo	m e m o r e j o
memori	m e m o r i
memorigi	m e m o r i ɡ i
memorinda	m e m o r i n d a
memorito	m e m o r i t o
memorloko	m e m o r l o k o
memoro	m e m o r o
memportreto	m e m p o r t r e t o
memregado	m e m r e ɡ a d o
memstara	m e m s t a r a
menado	m e n a d o
mencienda	m e n t͡s i e n d a
mencii	m e n t͡s i i
menciinda	m e n t͡s i i n d a
mencio	m e n t͡s i o
mendi	m e n d i
mendo	m e n d o
menhiro	m e n h i r o
menisko	m e n i s k o
mensogado	m e n s o ɡ a d o
mensogi	m e n s o ɡ i
mensogo	m e n s o ɡ o
mentolo	m e n t o l o
mentono	m e n t o n o
merda	m e r d a
merdo	m e r d o
meretrico	m e r e t r i t͡s o
merita	m e r i t a
meritaĵo	m e r i t a ʒ o
meriti	m e r i t i
merito	m e r i t o
meritplena	m e r i t p l e n a
merkredo	m e r k r e d o
merlango	m e r l a n ɡ o
mesaĝo	m e s a d͡ʒ o
meskalo	m e s k a l o
mespilo	m e s p i l o
mestizo	m e s t i z o
metafiziko	m e t a f i z i k o
metaforo	m e t a f o r o
metala	m e t a l a
metalo	m e t a l o
metaloido	m e t a l o i d o
metalroko	m e t a l r o k o
metalurgio	m e t a l u r ɡ i o
metano	m e t a n o
meteologio	m e t e o l o ɡ i o
meteorito	m e t e o r i t o
meteoroido	m e t e o r o i d o
meteorŝtono	m e t e o r ʃ t o n o
metiisto	m e t i i s t o
metilernejo	m e t i l e r n e j o
metio	m e t i o
meto	m e t o
metriko	m e t r i k o
metronomo	m e t r o n o m o
metroo	m e t r o o
metropoliteno	m e t r o p o l i t e n o
metropolito	m e t r o p o l i t o
mevo	m e v o
meza	m e z a
mezaĝo	m e z a d͡ʒ o
meze	m e z e
mezepoko	m e z e p o k o
mezlernejo	m e z l e r n e j o
mezopotamio	m e z o p o t a m i o
mezosfero	m e z o s f e r o
mezurado	m e z u r a d o
mezuro	m e z u r o
meĉo	m e t͡ʃ o
meĥanika	m e x a n i k a
meĥaniko	m e x a n i k o
mia	m i a
miaŭi	m i a w i
miaŭo	m i a w o
micelio	m i t͡s e l i o
midzo	m i d z o
mielkuko	m i e l k u k o
mielo	m i e l o
miensimbolo	m i e n s i m b o l o
migdallakto	m i ɡ d a l l a k t o
migdalo	m i ɡ d a l o
migmatito	m i ɡ m a t i t o
migrado	m i ɡ r a d o
migrema	m i ɡ r e m a
migrulo	m i ɡ r u l o
mikado	m i k a d o
mikelo	m i k e l o
mikologio	m i k o l o ɡ i o
mikrobo	m i k r o b o
mikrofono	m i k r o f o n o
mikrometro	m i k r o m e t r o
miksado	m i k s a d o
miksaĵo	m i k s a ʒ o
miksi	m i k s i
mil	m i l
milano	m i l a n o
milda	m i l d a
milfoje	m i l f o j e
miliardo	m i l i a r d o
miliciano	m i l i t͡s i a n o
milicio	m i l i t͡s i o
miligramo	m i l i ɡ r a m o
milio	m i l i o
milionulo	m i l i o n u l o
milita	m i l i t a
militema	m i l i t e m a
militistaro	m i l i t i s t a r o
milito	m i l i t o
militŝiparo	m i l i t ʃ i p a r o
miljaro	m i l j a r o
milo	m i l o
milono	m i l o n o
mimozo	m i m o z o
min	m i n
minaco	m i n a t͡s o
minareto	m i n a r e t o
minca	m i n t͡s a
minejo	m i n e j o
mineralo	m i n e r a l o
mineralogio	m i n e r a l o ɡ i o
ministerio	m i n i s t e r i o
ministro	m i n i s t r o
mino	m i n o
minute	m i n u t e
miopa	m i o p a
miozoto	m i o z o t o
mirabelo	m i r a b e l o
mire	m i r e
mirege	m i r e ɡ e
miregi	m i r e ɡ i
miri	m i r i
miriametro	m i r i a m e t r o
miriga	m i r i ɡ a
mirigi	m i r i ɡ i
mirinda	m i r i n d a
mirindaĵo	m i r i n d a ʒ o
mirlando	m i r l a n d o
misaŭdo	m i s a w d o
misbato	m i s b a t o
misfunkcio	m i s f u n k t͡s i o
misilo	m i s i l o
misio	m i s i o
misisipio	m i s i s i p i o
misisipo	m i s i s i p o
misparoli	m i s p a r o l i
misproporcio	m i s p r o p o r t͡s i o
mistero	m i s t e r o
mistifiki	m i s t i f i k i
mistiko	m i s t i k o
misurio	m i s u r i o
misuzo	m i s u z o
mita	m i t a
mito	m i t o
mitologia	m i t o l o ɡ i a
mitologio	m i t o l o ɡ i o
mitomanio	m i t o m a n i o
mitomaniulo	m i t o m a n i u l o
mitozo	m i t o z o
mitralo	m i t r a l o
mitulo	m i t u l o
mizera	m i z e r a
mizero	m i z e r o
mizogina	m i z o ɡ i n a
mizogino	m i z o ɡ i n o
miĉjo	m i t͡ʃ j o
miĥaelo	m i x a e l o
mjelo	m j e l o
mnemoniko	m n e m o n i k o
mo	m o
mocio	m o t͡s i o
mode	m o d e
modela	m o d e l a
modelaj	m o d e l a j
modelajn	m o d e l a j n
modelan	m o d e l a n
modelo	m o d e l o
modulado	m o d u l a d o
moduli	m o d u l i
mogadiŝo	m o ɡ a d i ʃ o
mojoseco	m o j o s e t͡s o
moka	m o k a
mokaa	m o k a a
mokadi	m o k a d i
mokado	m o k a d o
mokao	m o k a o
moki	m o k i
mokinda	m o k i n d a
moko	m o k o
moldavujo	m o l d a v u j o
molekulo	m o l e k u l o
molibdeno	m o l i b d e n o
moloĥo	m o l o x o
molusko	m o l u s k o
mona	m o n a
monakano	m o n a k a n o
monarkio	m o n a r k i o
monarkismo	m o n a r k i s m o
monarko	m o n a r k o
monarĥio	m o n a r x i o
monarĥismo	m o n a r x i s m o
monarĥisto	m o n a r x i s t o
monato	m o n a t o
monaĥa	m o n a x a
monaĥinejo	m o n a x i n e j o
monaĥino	m o n a x i n o
monaĥismo	m o n a x i s m o
monaĥo	m o n a x o
monaŭtomato	m o n a w t o m a t o
monbileto	m o n b i l e t o
mondaĝo	m o n d a d͡ʒ o
mondbildo	m o n d b i l d o
mondekonomio	m o n d e k o n o m i o
mondfama	m o n d f a m a
mondhistorio	m o n d h i s t o r i o
mondmilito	m o n d m i l i t o
mondmuziko	m o n d m u z i k o
mondohistorio	m o n d o h i s t o r i o
mondopokalo	m o n d o p o k a l o
mondpokalo	m o n d p o k a l o
monedo	m o n e d o
monero	m o n e r o
mongolio	m o n ɡ o l i o
mongolo	m o n ɡ o l o
mongolujo	m o n ɡ o l u j o
monigi	m o n i ɡ i
moniko	m o n i k o
mono	m o n o
monogamio	m o n o ɡ a m i o
monogramo	m o n o ɡ r a m o
monokotiledonoj	m o n o k o t i l e d o n o j
monolito	m o n o l i t o
monomanio	m o n o m a n i o
monomero	m o n o m e r o
monopolo	m o n o p o l o
monosakarido	m o n o s a k a r i d o
monotona	m o n o t o n a
monpuni	m o n p u n i
monpuno	m o n p u n o
monstro	m o n s t r o
montaro	m o n t a r o
montego	m o n t e ɡ o
montenegro	m o n t e n e ɡ r o
monteta	m o n t e t a
montetaro	m o n t e t a r o
montoflanko	m o n t o f l a n k o
montpasejo	m o n t p a s e j o
montrealo	m o n t r e a l o
montri	m o n t r i
montriĝi	m o n t r i d͡ʒ i
montrofingro	m o n t r o f i n ɡ r o
montspino	m o n t s p i n o
monŝanĝejo	m o n ʃ a n d͡ʒ e j o
morala	m o r a l a
moraleco	m o r a l e t͡s o
moralinstruo	m o r a l i n s t r u o
moralisto	m o r a l i s t o
moralo	m o r a l o
morbilo	m o r b i l o
mordema	m o r d e m a
mordeti	m o r d e t i
moresneto	m o r e s n e t o
mormonismo	m o r m o n i s m o
moro	m o r o
mortanĝelo	m o r t a n d͡ʒ e l o
morteco	m o r t e t͡s o
mortemulo	m o r t e m u l o
morti	m o r t i
mortigi	m o r t i ɡ i
mortinto	m o r t i n t o
mortpiki	m o r t p i k i
moseo	m o s e o
moskeo	m o s k e o
moskito	m o s k i t o
mosko	m o s k o
moskvo	m o s k v o
motelo	m o t e l o
motivo	m o t i v o
motokroso	m o t o k r o s o
motoro	m o t o r o
movado	m o v a d o
movebla	m o v e b l a
movi	m o v i
moviĝi	m o v i d͡ʒ i
mozaiko	m o z a i k o
mozambiko	m o z a m b i k o
mozo	m o z o
moŝto	m o ʃ t o
mucida	m u t͡s i d a
muelejo	m u e l e j o
mugilo	m u ɡ i l o
muko	m u k o
mulato	m u l a t o
multa	m u l t a
multangulo	m u l t a n ɡ u l o
multekosta	m u l t e k o s t a
multiplikado	m u l t i p l i k a d o
multipliko	m u l t i p l i k o
multlingva	m u l t l i n ɡ v a
mumio	m u m i o
mungoto	m u n ɡ o t o
munkeno	m u n k e n o
munti	m u n t i
munĥeno	m u n x e n o
murdintoj	m u r d i n t o j
murdintojn	m u r d i n t o j n
murditajn	m u r d i t a j n
murmureti	m u r m u r e t i
murmuro	m u r m u r o
murpentraĵo	m u r p e n t r a ʒ o
murskribaĉo	m u r s k r i b a t͡ʃ o
musido	m u s i d o
musketo	m u s k e t o
muskolo	m u s k o l o
muskursoro	m u s k u r s o r o
muslio	m u s l i o
musmato	m u s m a t o
muta	m u t a
mutacii	m u t a t͡s i i
mute	m u t e
muu	m u u
muzeo	m u z e o
muzika	m u z i k a
muzike	m u z i k e
muzikema	m u z i k e m a
muzikfrekvenco	m u z i k f r e k v e n t͡s o
muziki	m u z i k i
muzikilo	m u z i k i l o
muzikinstrumento	m u z i k i n s t r u m e n t o
muzikisto	m u z i k i s t o
muziko	m u z i k o
muzikologio	m u z i k o l o ɡ i o
muĝi	m u d͡ʒ i
na	n a
nacia	n a t͡s i a
nacio	n a t͡s i o
nacioj	n a t͡s i o j
naftalino	n a f t a l i n o
naiva	n a i v a
naive	n a i v e
naiveco	n a i v e t͡s o
najado	n a j a d o
najbara	n a j b a r a
najbareco	n a j b a r e t͡s o
najbarejo	n a j b a r e j o
najbarino	n a j b a r i n o
najbaro	n a j b a r o
najleto	n a j l e t o
najlo	n a j l o
naneco	n a n e t͡s o
nano	n a n o
napalmo	n a p a l m o
napola	n a p o l a
napolo	n a p o l o
narciso	n a r t͡s i s o
narkotaĵo	n a r k o t a ʒ o
narnio	n a r n i o
narvalo	n a r v a l o
naskiĝejo	n a s k i d͡ʒ e j o
naskiĝi	n a s k i d͡ʒ i
naskiĝloko	n a s k i d͡ʒ l o k o
nasturtio	n a s t u r t i o
natria	n a t r i a
natrio	n a t r i o
natureco	n a t u r e t͡s o
naturkatastrofo	n a t u r k a t a s t r o f o
naturo	n a t u r o
navigacio	n a v i ɡ a t͡s i o
navigado	n a v i ɡ a d o
navigi	n a v i ɡ i
navo	n a v o
nazego	n a z e ɡ o
nazio	n a z i o
naztruo	n a z t r u o
naztuko	n a z t u k o
nazumo	n a z u m o
naĝado	n a d͡ʒ a d o
naĝejo	n a d͡ʒ e j o
naĝilo	n a d͡ʒ i l o
naŭ	n a w
naŭa	n a w a
naŭatla	n a w a t l a
naŭiliono	n a w i l i o n o
naŭlatero	n a w l a t e r o
naŭono	n a w o n o
ne	n e
neado	n e a d o
neafektema	n e a f e k t e m a
neandertala	n e a n d e r t a l a
neandertalulo	n e a n d e r t a l u l o
neanstataŭigebla	n e a n s t a t a w i ɡ e b l a
neantaŭvidebla	n e a n t a w v i d e b l a
neaplikebla	n e a p l i k e b l a
neaŭdebla	n e a w d e b l a
nebuligi	n e b u l i ɡ i
nebulo	n e b u l o
nebulozo	n e b u l o z o
necerteco	n e t͡s e r t e t͡s o
necesaĵo	n e t͡s e s a ʒ o
necesejumi	n e t͡s e s e j u m i
necesi	n e t͡s e s i
nederlandanino	n e d e r l a n d a n i n o
nederlandano	n e d e r l a n d a n o
nederlando	n e d e r l a n d o
nedirebla	n e d i r e b l a
neebla	n e e b l a
neegaleco	n e e ɡ a l e t͡s o
neekzistado	n e e k z i s t a d o
neevitebla	n e e v i t e b l a
nefidinda	n e f i d i n d a
neforgesebla	n e f o r ɡ e s e b l a
neforgesumino	n e f o r ɡ e s u m i n o
negativa	n e ɡ a t i v a
negativaĵo	n e ɡ a t i v a ʒ o
neglektado	n e ɡ l e k t a d o
neglektema	n e ɡ l e k t e m a
negliĝo	n e ɡ l i d͡ʒ o
negocisto	n e ɡ o t͡s i s t o
negreco	n e ɡ r e t͡s o
negrino	n e ɡ r i n o
negro	n e ɡ r o
nei	n e i
nejudo	n e j u d o
nek	n e k
nekalkulebla	n e k a l k u l e b l a
neklarigebla	n e k l a r i ɡ e b l a
nekompleta	n e k o m p l e t a
nekomunikema	n e k o m u n i k e m a
nekonato	n e k o n a t o
nekoni	n e k o n i
nekredebla	n e k r e d e b l a
nekrofilio	n e k r o f i l i o
nekrologo	n e k r o l o ɡ o
nekutimeco	n e k u t i m e t͡s o
nelingvisto	n e l i n ɡ v i s t o
nemetalo	n e m e t a l o
nemovebla	n e m o v e b l a
neniam	n e n i a m
neniamo	n e n i a m o
nenie	n e n i e
nenies	n e n i e s
neniigi	n e n i i ɡ i
neniiĝi	n e n i i d͡ʒ i
nenio	n e n i o
neoficiala	n e o f i t͡s i a l a
neopreno	n e o p r e n o
neorganika	n e o r ɡ a n i k a
nepardonebla	n e p a r d o n e b l a
nepino	n e p i n o
nepiva	n e p i v a
neplenaĝulo	n e p l e n a d͡ʒ u l o
nepre	n e p r e
neptunio	n e p t u n i o
neptuno	n e p t u n o
nerefutebla	n e r e f u t e b l a
neregebla	n e r e ɡ e b l a
neregistara	n e r e ɡ i s t a r a
nerekonebla	n e r e k o n e b l a
nesama	n e s a m a
nesatigebla	n e s a t i ɡ e b l a
nesimetria	n e s i m e t r i a
nestigi	n e s t i ɡ i
nestiĝi	n e s t i d͡ʒ i
netaksebla	n e t a k s e b l a
netolerebla	n e t o l e r e b l a
netransitiva	n e t r a n s i t i v a
netuŝebla	n e t u ʃ e b l a
nevera	n e v e r a
nevidebla	n e v i d e b l a
nevidebleco	n e v i d e b l e t͡s o
nevino	n e v i n o
nezorgema	n e z o r ɡ e m a
neĝamaso	n e d͡ʒ a m a s o
neĝero	n e d͡ʒ e r o
neĝleopardo	n e d͡ʒ l e o p a r d o
neĝostrigo	n e d͡ʒ o s t r i ɡ o
neĝoŝtormo	n e d͡ʒ o ʃ t o r m o
neĝulino	n e d͡ʒ u l i n o
neŝanĝebla	n e ʃ a n d͡ʒ e b l a
neŝanĝebleco	n e ʃ a n d͡ʒ e b l e t͡s o
neŭrobiologio	n e w r o b i o l o ɡ i o
neŭrono	n e w r o n o
neŭrotransigilo	n e w r o t r a n s i ɡ i l o
neŭrotransmisiilo	n e w r o t r a n s m i s i i l o
neŭtrala	n e w t r a l a
neŭtraleco	n e w t r a l e t͡s o
neŭtrino	n e w t r i n o
neŭtrono	n e w t r o n o
nia	n i a
niagaro	n i a ɡ a r o
nigra	n i ɡ r a
nigrulo	n i ɡ r u l o
nikelo	n i k e l o
nikotino	n i k o t i n o
nilo	n i l o
nimbo	n i m b o
nimego	n i m e ɡ o
nimfeo	n i m f e o
nimfo	n i m f o
niponano	n i p o n a n o
nitrido	n i t r i d o
nitrogeno	n i t r o ɡ e n o
nivelilo	n i v e l i l o
nivelo	n i v e l o
nizo	n i z o
niĉo	n i t͡ʃ o
niĝerlando	n i d͡ʒ e r l a n d o
no	n o
noaĥo	n o a x o
nobelio	n o b e l i o
noci	n o t͡s i
nocio	n o t͡s i o
nodo	n o d o
nokoj	n o k o j
noktovida	n o k t o v i d a
nomada	n o m a d a
nomado	n o m a d o
nomantaj	n o m a n t a j
nomantajn	n o m a n t a j n
nomarĥio	n o m a r x i o
nomarĥo	n o m a r x o
nomenklaturo	n o m e n k l a t u r o
nominativa	n o m i n a t i v a
nominativo	n o m i n a t i v o
nomintaj	n o m i n t a j
nomo	n o m o
nomontaj	n o m o n t a j
nomontajn	n o m o n t a j n
nomumi	n o m u m i
noradrenalino	n o r a d r e n a l i n o
nordano	n o r d a n o
nordeosto	n o r d e o s t o
nordokcidento	n o r d o k t͡s i d e n t o
norduesto	n o r d u e s t o
normala	n o r m a l a
normaliga	n o r m a l i ɡ a
norno	n o r n o
norvegino	n o r v e ɡ i n o
norvegio	n o r v e ɡ i o
norvego	n o r v e ɡ o
norvegujo	n o r v e ɡ u j o
nostalgio	n o s t a l ɡ i o
notbloko	n o t b l o k o
notfoliaro	n o t f o l i a r o
novalo	n o v a l o
novaĵo	n o v a ʒ o
novedzino	n o v e d z i n o
novelisto	n o v e l i s t o
novembro	n o v e m b r o
novialo	n o v i a l o
novico	n o v i t͡s o
novjaro	n o v j a r o
novjorkano	n o v j o r k a n o
novjorkio	n o v j o r k i o
novnazio	n o v n a z i o
novpaganismo	n o v p a ɡ a n i s m o
novriĉulo	n o v r i t͡ʃ u l o
novsudkimrio	n o v s u d k i m r i o
novtajpeo	n o v t a j p e o
novulo	n o v u l o
novzelando	n o v z e l a n d o
nubeto	n u b e t o
nuboskrapulo	n u b o s k r a p u l o
nuda	n u d a
nudeco	n u d e t͡s o
nudelo	n u d e l o
nudismo	n u d i s m o
nudmama	n u d m a m a
nufaro	n u f a r o
nukleo	n u k l e o
nukleolo	n u k l e o l o
nukleotido	n u k l e o t i d o
nuko	n u k o
nukso	n u k s o
nul	n u l
nula	n u l a
nulo	n u l o
numeralo	n u m e r a l o
numero	n u m e r o
numido	n u m i d o
numismatiko	n u m i s m a t i k o
nun	n u n
nuna	n u n a
nunavuto	n u n a v u t o
nuneco	n u n e t͡s o
nupto	n u p t o
nutraĵo	n u t r a ʒ o
nutropatrino	n u t r o p a t r i n o
oazoj	o a z o j
oazojn	o a z o j n
obeema	o b e e m a
obeigi	o b e i ɡ i
objektiva	o b j e k t i v a
objektiveco	o b j e k t i v e t͡s o
objekto	o b j e k t o
oblato	o b l a t o
obligacio	o b l i ɡ a t͡s i o
obligato	o b l i ɡ a t o
obligi	o b l i ɡ i
obolo	o b o l o
obsedi	o b s e d i
observatorio	o b s e r v a t o r i o
obsidiano	o b s i d i a n o
obskura	o b s k u r a
obskurigi	o b s k u r i ɡ i
obstina	o b s t i n a
obstineco	o b s t i n e t͡s o
obstino	o b s t i n o
obstrukci	o b s t r u k t͡s i
obstrukco	o b s t r u k t͡s o
obĵeti	o b ʒ e t i
obĵeto	o b ʒ e t o
oceanio	o t͡s e a n i o
oceano	o t͡s e a n o
oceanografia	o t͡s e a n o ɡ r a f i a
oceanografio	o t͡s e a n o ɡ r a f i o
oceanologio	o t͡s e a n o l o ɡ i o
oceloto	o t͡s e l o t o
odiseado	o d i s e a d o
odori	o d o r i
ofelio	o f e l i o
ofendi	o f e n d i
ofendo	o f e n d o
oferdoni	o f e r d o n i
oferi	o f e r i
ofero	o f e r o
oficejo	o f i t͡s e j o
oficiala	o f i t͡s i a l a
oficiro	o f i t͡s i r o
ofico	o f i t͡s o
ofta	o f t a
oftalmologio	o f t a l m o l o ɡ i o
ofte	o f t e
ofteco	o f t e t͡s o
oganesono	o ɡ a n e s o n o
ogoneko	o ɡ o n e k o
ohio	o h i o
oho	o h o
okangulo	o k a n ɡ u l o
okarino	o k a r i n o
okazaĵo	o k a z a ʒ o
okazigi	o k a z i ɡ i
okazintaĵo	o k a z i n t a ʒ o
okazontaĵo	o k a z o n t a ʒ o
okazpleneco	o k a z p l e n e t͡s o
okcidentalo	o k t͡s i d e n t a l o
okcidento	o k t͡s i d e n t o
okdek	o k d e k
okej	o k e j
okiliono	o k i l i o n o
oklatero	o k l a t e r o
okono	o k o n o
oksigeni	o k s i ɡ e n i
